BSC;SITENAME;BCF;TRE_NAME;FE_NUM;ODU_NAME;ODU_RX_MAX;ODU_RX_MIN;ODU_RX_CURRENT;ODU_RX_AVERAGE;ODU_CURRENT_TX_POWER;ODU_ALCQ;ODU_TX_FREQUENCY
KHAB11;KH9053;635;bsc715498_bsf635_4080;3;KH9053>KH9005_2;-34.74 dBm;-120.00 dBm;-46.2 dBm;-45.92 dBm;23;Off;7687000 (kHz)
KHAB11;KH9053;635;bsc715498_bsf635_4080;10;KH9053>KH9002;-32.91 dBm;-120.00 dBm;-42.9 dBm;-42.15 dBm;23;Off;7442000 (kHz)
KHAB11;KH9053;635;bsc715498_bsf635_4080;5;KH9053>KH9055;-36.01 dBm;-120.00 dBm;-46.0 dBm;-46.97 dBm;15;ALCQ;14963000 (kHz)
KHAB11;KH0605;106;bsc715498_bsf106_4080;3;KH0605>KH0604;-36.97 dBm;-120.00 dBm;-52.5 dBm;-50.19 dBm;5;ALCQ;22165500 (kHz)
KHAB11;KH0605;106;bsc715498_bsf106_4080;2;KH0605>KH9051;-41.27 dBm;-120.00 dBm;-50.6 dBm;-49.77 dBm;11;ALCQ;14431000 (kHz)
KHAB11;KH0505;313;bsc715498_bsf313_4080;4;KH0505>KH0503;-34.30 dBm;-120.00 dBm;-42.0 dBm;-43.39 dBm;20;Off;14445000 (kHz)
KHAB11;KH0505;313;bsc715498_bsf313_4080;3;KH0505>KH0197;-43.21 dBm;-120.00 dBm;-47.0 dBm;-46.94 dBm;18;ALCQ;7442000 (kHz)
KHAB11;KH0502;307;bsc715498_bsf307_4087;4;KH0502-KH0503;-41.29 dBm;-120.00 dBm;-50.1 dBm;-51.27 dBm;11;ALCQ;23159500 (kHz)
KHAB11;KH0718;5;bsc715498_bcf5_4087;4;KH0718-KH0736;-38.19 dBm;-120.00 dBm;-45.6 dBm;-46.66 dBm;17;ALCQ;22022000 (kHz)
KHAB11;KH0718;5;bsc715498_bcf5_4087;5;KH0718-KH0756;-45.37 dBm;-120.00 dBm;-48.6 dBm;-49.61 dBm;18;ALCQ;14473000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_13;4;KH0197>KH0195_1;-79.38 dBm;-120.00 dBm;-97.0 dBm;-97.06 dBm;23;Off;7687000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_13;5;KH0197>KH0195_2;-87.44 dBm;-120.00 dBm;-98.8 dBm;-98.87 dBm;20;Off;14445000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_16;4;KH0197>KH0503_1;-90.44 dBm;-120.00 dBm;-99.9 dBm;-97.98 dBm;23;Off;7715000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_17;4;KH0197>KH0505;-42.19 dBm;-120.00 dBm;-47.8 dBm;-47.33 dBm;18;ALCQ;7687000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_18;4;KH0197>KH0725;-34.40 dBm;-120.00 dBm;-39.8 dBm;-39.52 dBm;20;Off;14473000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_18;5;KH0197>KH0625;-35.64 dBm;-120.00 dBm;-41.4 dBm;-41.96 dBm;20;Off;14417000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_15;4;KH0197>KH0606_1;-34.35 dBm;-120.00 dBm;-42.2 dBm;-42.66 dBm;20;Off;14445000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_15;5;KH0197>KH0606_2;-40.12 dBm;-120.00 dBm;-48.3 dBm;-48.42 dBm;23;Off;7715000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_11;4;KH0197>KH9051_1;-36.40 dBm;-120.00 dBm;-42.7 dBm;-42.45 dBm;20;Off;14417000 (kHz)
KHAB11;KH0197;64;bsc715498_bcf64_11;5;KH0197>KH9051_2;-38.77 dBm;-120.00 dBm;-44.2 dBm;-44.84 dBm;20;Off;14417000 (kHz)
KHAB11;KH0736;487;bsc715498_bcf487_4080;6;KH0736>KH0607_2;-42.18 dBm;-120.00 dBm;-51.8 dBm;-51.60 dBm;20;Off;14935000 (kHz)
KHAB11;KH0736;487;bsc715498_bcf487_4080;3;KH0736>KH0718;;;-44.6 dBm;;15;On;23030000 (kHz)
KHAB11;KH0736;487;bsc715498_bcf487_4080;2;KH0736>KH0709;-33.50 dBm;-120.00 dBm;-47.1 dBm;-47.23 dBm;20;ALCQ;14980500 (kHz)
KHAB11;KH0736;487;bsc715498_bcf487_4080;5;KH0736>KH0607_1;-35.62 dBm;-120.00 dBm;-45.6 dBm;-46.82 dBm;20;Off;14935000 (kHz)
KHAB11;KH0208;125;bsc715498_bcf125_4080;3;KH0208>KH0205;-32.49 dBm;-120.00 dBm;-37.8 dBm;-37.85 dBm;20;Off;14907000 (kHz)
KHAB11;KH0208;125;bsc715498_bcf125_4080;2;KH0208>KH0209;-31.50 dBm;-120.00 dBm;-39.8 dBm;-40.02 dBm;20;Off;14907000 (kHz)
KHAB11;KH0208;125;bsc715498_bcf125_4080;5;KH0208>KH0429;;;-44.6 dBm;;0;On;22106000 (kHz)
KHAB11;KH9054;640;bsc715498_bsf640_4080;6;KH9054>KH0744;-32.65 dBm;-120.00 dBm;-41.4 dBm;-40.57 dBm;23;Off;7687000 (kHz)
KHAB11;KH9054;640;bsc715498_bsf640_4080;3;KH9054>KH9055;-39.87 dBm;-120.00 dBm;-45.8 dBm;-45.29 dBm;20;Off;14935000 (kHz)
KHAB11;KH9054;640;bsc715498_bsf640_4080;2;KH9054>KH9053;-32.46 dBm;-120.00 dBm;-37.6 dBm;-37.46 dBm;18;Off;22134000 (kHz)
KHAB11;KH9054;640;bsc715498_bsf640_4080;5;KH9054>KH9060;;;-43.6 dBm;;13;On;22022000 (kHz)
KHAB11;KH0193;484;bsc715498_bcf484_4080;2;KH0193>KH0194;-38.97 dBm;-120.00 dBm;-51.5 dBm;-52.27 dBm;7;ALCQ;22137500 (kHz)
KHAB11;KH0289;538;bsc715498_bcf538_4080;3;KH0289>KH0351;;;-48.8 dBm;;12;On;23107000 (kHz)
KHAB11;KH0289;538;bsc715498_bcf538_4080;2;KH0289>KH0201;-35.26 dBm;-120.00 dBm;-47.2 dBm;-46.23 dBm;15;ALCQ;14935000 (kHz)
KHAB11;KH0702;50;bsc715498_bcf50_4080;3;KH0702>KH0615;-31.72 dBm;-120.00 dBm;-45.8 dBm;-46.08 dBm;8;ALCQ;22358000 (kHz)
KHAB11;KH0702;50;bsc715498_bcf50_4080;2;KH0702>KH0606;;;-45.3 dBm;;11;On;22106000 (kHz)
KHAB11;KH0702;50;bsc715498_bcf50_4080;5;KH0702>KH9141;-30.59 dBm;-120.00 dBm;-42.8 dBm;-42.53 dBm;20;Off;14417000 (kHz)
KHAB11;KH0423;293;bsc715498_bsf293_4080;3;KH0423>KH0503;-30.35 dBm;-120.00 dBm;-36.4 dBm;-37.54 dBm;23;Off;7687000 (kHz)
KHAB11;KH0423;293;bsc715498_bsf293_4080;2;KH0423>KH0421;-33.67 dBm;-120.00 dBm;-44.2 dBm;-43.59 dBm;20;Off;14935000 (kHz)
KHAB11;KH0285;285;bsc715498_bsf285_4080;2;KH0285>KH0199;-34.32 dBm;-120.00 dBm;-43.7 dBm;-42.21 dBm;20;Off;14417000 (kHz)
KHAB11;KH0353;353;bsc715498_bcf353_4080;3;KH0353>KH0210;-39.47 dBm;-120.00 dBm;-47.3 dBm;-46.48 dBm;14;ALCQ;23086000 (kHz)
KHAB11;KH0353;353;bsc715498_bcf353_4080;2;KH0353>KH0205;-37.31 dBm;-120.00 dBm;-48.0 dBm;-46.96 dBm;16;ALCQ;14963000 (kHz)
KHAB11;KH0351;9;bsc715498_bcf9_4080;2;KH0351>KH0289;;;-48.3 dBm;;13;On;22099000 (kHz)
KHAB11;KH9060;645;bsc715498_bsf645_4080;2;KH9060>KH9054;;;-45.6 dBm;;15;On;23030000 (kHz)
KHAB11;KH0709;187;bsc715498_bcf187_4080;8;KH0709>KH0710;-34.07 dBm;-120.00 dBm;-42.5 dBm;-42.40 dBm;20;Off;14473000 (kHz)
KHAB11;KH0709;187;bsc715498_bcf187_4080;4;KH0709>KH9155;-96.65 dBm;-120.00 dBm;-100.0 dBm;-100.04 dBm;20;Off;14445000 (kHz)
KHAB11;KH0709;187;bsc715498_bcf187_4080;3;KH0709>KH0736;-39.74 dBm;-120.00 dBm;-46.7 dBm;-46.64 dBm;17;ALCQ;14490500 (kHz)
KHAB11;KH0709;187;bsc715498_bcf187_4080;7;KH0709>KH9155;-27.96 dBm;-120.00 dBm;-42.7 dBm;-43.29 dBm;23;Off;7442000 (kHz)
KHAB11;KH0709;187;bsc715498_bsf187_1710;3;KH0710>KH0711;-36.94 dBm;-120.00 dBm;-42.6 dBm;-43.51 dBm;18;Off;23173500 (kHz)
KHAB11;KH0709;187;bsc715498_bsf187_1710;2;KH0710>KH0709;-32.05 dBm;-120.00 dBm;-39.8 dBm;-39.55 dBm;20;Off;14963000 (kHz)
KHAB11;KH0709;187;bsc715498_bsf187_1710;5;KH0710>KH0753;-30.92 dBm;-120.00 dBm;-38.6 dBm;-44.99 dBm;5;ALCQ;23163000 (kHz)
KHAB11;KH0199;250;bsc715498_bcf250_4080;11;KH0199>KH0203;;;-43.5 dBm;;18;Off;23086000 (kHz)
KHAB11;KH0199;250;bsc715498_bcf250_4080;3;KH0199>KH0202;-33.45 dBm;-120.00 dBm;-40.2 dBm;-39.96 dBm;18;Off;23142000 (kHz)
KHAB11;KH0199;250;bsc715498_bcf250_4080;9;KH0199>KH0285;-37.07 dBm;-120.00 dBm;-42.0 dBm;-41.91 dBm;20;Off;14907000 (kHz)
KHAB11;KH0199;250;bsc715498_bcf250_4080;2;KH0199>KH0195;;;-96.9 dBm;;18;Off;23170000 (kHz)
KHAB11;KH0756;1;bsc715498_bcf1_4087;4;KH0756-KH0718;-38.05 dBm;-120.00 dBm;-49.6 dBm;-50.27 dBm;19;ALCQ;14963000 (kHz)
KHAB11;KH9141;145;bsc715498_bcf145_4080;3;KH9141>KH0356;-42.29 dBm;-120.00 dBm;-45.0 dBm;-46.62 dBm;19;ALCQ;14935000 (kHz)
KHAB11;KH9141;145;bsc715498_bcf145_4080;2;KH9141>KH0702;-29.63 dBm;-120.00 dBm;-41.8 dBm;-41.67 dBm;20;Off;14907000 (kHz)
KHAB11;KH0615;13;bsc715498_bcf13_4080;4;KH0615>KH0610;-32.09 dBm;-120.00 dBm;-43.8 dBm;-43.79 dBm;20;Off;14935000 (kHz)
KHAB11;KH0615;13;bsc715498_bcf13_11;4;KH0615>KH0702;-37.09 dBm;-120.00 dBm;-45.2 dBm;-45.95 dBm;9;ALCQ;23366000 (kHz)
KHAB11;KH0203;203;bsc715498_bcf203_4080;4;KH0203>KH0196;-32.18 dBm;-120.00 dBm;-37.9 dBm;-37.47 dBm;20;Off;14417000 (kHz)
KHAB11;KH0203;203;bsc715498_bcf203_4080;2;KH0203>KH0200;-34.29 dBm;-120.00 dBm;-47.3 dBm;-47.56 dBm;7;ALCQ;22358000 (kHz)
KHAB11;KH0203;203;bsc715498_bcf203_4080;5;KH0203>KH0199;-41.51 dBm;-120.00 dBm;-43.6 dBm;-43.89 dBm;18;Off;22078000 (kHz)
KHAB11;KH0209;79;bsc715498_bcf79_4080;3;KH0209>KH0208;-30.68 dBm;-120.00 dBm;-41.4 dBm;-42.21 dBm;20;Off;14417000 (kHz)
KHAB11;KH0209;79;bsc715498_bcf79_4080;2;KH0209>KH0210;;;-45.1 dBm;;13;On;23170000 (kHz)
KHAB11;KH0209;79;bsc715498_bcf79_4080;5;KH0209>KH0211;-38.82 dBm;-120.00 dBm;-45.6 dBm;-46.52 dBm;14;ALCQ;23114000 (kHz)
KHAB11;KH0612;301;bsc715498_bsf301_4080;2;KH0612>KH0606;-38.13 dBm;-120.00 dBm;-41.8 dBm;-47.95 dBm;20;Off;14445000 (kHz)
KHAB11;KH0202;44;bsc715498_bcf44_4080;4;KH0202>KH0477;-36.59 dBm;-120.00 dBm;-46.7 dBm;-46.90 dBm;20;Off;14935000 (kHz)
KHAB11;KH0202;44;bsc715498_bcf44_4080;2;KH0202>KH0199;-35.18 dBm;-120.00 dBm;-38.5 dBm;-38.40 dBm;18;Off;22134000 (kHz)
KHAB11;KH0191;20;bsc715498_bcf20_4080;2;KH0191>KH0195;-43.86 dBm;-120.00 dBm;-50.8 dBm;-51.64 dBm;9;ALCQ;23131500 (kHz)
KHAB11;KH0268;141;bsc715498_bcf141_4080;2;KH0268>KH0210;;;-45.6 dBm;;9;On;23198000 (kHz)
KHAB11;KH0293;30;bsc715498_bcf30_4080;2;KH0293>KH9051;-37.54 dBm;-120.00 dBm;-46.5 dBm;-46.95 dBm;20;Off;14473000 (kHz)
KHAB11;KH0620;340;bsc715498_bcf340_4087;4;KH0620-KH0606;;;-50.1 dBm;;9;On;22011500 (kHz)
KHAB11;KH0627;227;bsc715498_bcf227_4080;3;KH0627>KH0607;-33.16 dBm;-120.00 dBm;-44.9 dBm;-45.15 dBm;20;Off;14963000 (kHz)
KHAB11;KH0627;227;bsc715498_bcf227_4080;2;KH0627>KH0610;-30.44 dBm;-120.00 dBm;-41.5 dBm;-41.18 dBm;20;Off;14907000 (kHz)
KHAB11;KH0196;170;bsc715498_bcf170_4080;4;KH0196>KH0195;;;-37.4 dBm;;18;Off;23114000 (kHz)
KHAB11;KH0196;170;bsc715498_bcf170_4080;5;KH0196>KH0203;-32.38 dBm;-120.00 dBm;-37.5 dBm;-36.84 dBm;20;Off;14907000 (kHz)
KHAB11;KH0429;429;bsc715498_bcf429_4080;2;KH0429>KH0208;;;-44.5 dBm;;1;On;23114000 (kHz)
KHAB11;KH0194;23;bsc715498_bcf23_4080;4;KH0194>KH0193;-40.46 dBm;-120.00 dBm;-51.2 dBm;-51.64 dBm;6;ALCQ;23145500 (kHz)
KHAB11;KH0194;23;bsc715498_bcf23_4080;3;KH0194>KH195;-40.78 dBm;-120.00 dBm;-53.3 dBm;-53.08 dBm;0;ALCQ;23201500 (kHz)
KHAB11;KH0725;100;bsc715498_bcf100_4080;2;KH0725>KH0197;-35.98 dBm;-120.00 dBm;-40.0 dBm;-40.10 dBm;20;Off;14963000 (kHz)
KHAB11;KH9052;631;bsc715498_bsf631_4080;2;KH9052>KH9051;-40.54 dBm;-120.00 dBm;-54.1 dBm;-53.33 dBm;14;ALCQ;14406500 (kHz)
KHAB11;KH0195;27;bsc715498_bcf27_2;4;KH0195>KH0196;-35.78 dBm;-120.00 dBm;-39.0 dBm;-38.28 dBm;18;Off;22106000 (kHz)
KHAB11;KH0195;27;bsc715498_bcf27_3;5;KH0195>KH0197_1;-92.96 dBm;-120.00 dBm;-96.8 dBm;-96.18 dBm;23;Off;7442000 (kHz)
KHAB11;KH0195;27;bsc715498_bcf27_4;3;KH0195>KH0199;-35.68 dBm;-120.00 dBm;-42.9 dBm;-45.34 dBm;18;Off;22162000 (kHz)
KHAB11;KH0195;27;bsc715498_bcf27_4080;4;KH0195>KH0191;-42.50 dBm;-120.00 dBm;-51.6 dBm;-52.31 dBm;14;ALCQ;22123500 (kHz)
KHAB11;KH0195;27;bsc715498_bcf27_4080;3;KH0195>KH0194;-37.32 dBm;-120.00 dBm;-54.0 dBm;-51.87 dBm;1;ALCQ;22193500 (kHz)
KHAB11;KH0195;27;bsc715498_bcf27_4080;7;KH0195>KH0192;-34.92 dBm;-120.00 dBm;-36.5 dBm;-37.16 dBm;18;Off;22029000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_13;4;PO2529>PO0151;-33.41 dBm;-120.00 dBm;-45.8 dBm;-46.70 dBm;13;ALCQ;14907000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_15;4;PO2529>PO2581;-40.62 dBm;-120.00 dBm;-50.8 dBm;-52.60 dBm;9;ALCQ;23131500 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_15;3;PO2529>PO9007;-42.72 dBm;-120.00 dBm;-54.6 dBm;-54.04 dBm;9;ALCQ;14490500 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_142;4;POTR14>PO2507;-39.73 dBm;-120.00 dBm;-46.6 dBm;-46.59 dBm;15;ALCQ;22190000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_142;3;POTR14>PO2506;-38.62 dBm;-120.00 dBm;-53.1 dBm;-51.57 dBm;12;ALCQ;14490500 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_2;4;PO0151>PO9007_2;-35.23 dBm;-120.00 dBm;-49.5 dBm;-50.90 dBm;20;ALCQ;14445000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_2;3;PO0151>PO9007_1;-30.77 dBm;-120.00 dBm;-45.9 dBm;-47.20 dBm;20;ALCQ;14445000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_141;4;POTR14>PO2529_2;-41.16 dBm;-120.00 dBm;-56.8 dBm;-58.53 dBm;23;Off;7438500 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_141;3;POTR14>PO2529_1;-48.26 dBm;-120.00 dBm;-60.7 dBm;-63.92 dBm;23;Off;7438500 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_16;3;PO2529>POTR14_2;-50.57 dBm;-120.00 dBm;-65.3 dBm;-61.85 dBm;23;Off;7683500 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_16;2;PO2529>POTR14_1;-44.54 dBm;-120.00 dBm;-61.0 dBm;-58.41 dBm;23;Off;7683500 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_14;5;PO2529>PO0102;-31.11 dBm;-120.00 dBm;-44.4 dBm;-45.61 dBm;23;Off;7687000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_4080;8;PO0151>PO0155;;;-48.0 dBm;;5;On;22186500 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_4080;4;PO0151>PO9006_2;-38.43 dBm;-120.00 dBm;-53.9 dBm;-53.73 dBm;12;ALCQ;14907000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_4080;3;PO0151>PO9006_1;-31.27 dBm;-120.00 dBm;-46.6 dBm;-45.40 dBm;20;ALCQ;14907000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_4080;7;PO0151>PO2529;-27.60 dBm;-120.00 dBm;-46.4 dBm;-47.03 dBm;15;ALCQ;14417000 (kHz)
POLB3;PO0151;115;bsc715497_bcf115_4080;5;PO0151>PO0154;-42.39 dBm;-120.00 dBm;-52.0 dBm;-52.56 dBm;10;ALCQ;22130500 (kHz)
POLB3;PO0102;163;bsc715497_bcf163_4080;8;PO0102>PO0106_1;-35.98 dBm;-120.00 dBm;-38.1 dBm;-38.51 dBm;18;Off;23142000 (kHz)
POLB3;PO0102;163;bsc715497_bcf163_4080;11;PO0102>PO0105;-37.15 dBm;-120.00 dBm;-47.4 dBm;-47.20 dBm;20;Off;14445000 (kHz)
POLB3;PO0102;163;bsc715497_bcf163_4080;3;PO0102>PO0103;-40.07 dBm;-120.00 dBm;-48.8 dBm;-48.06 dBm;16;ALCQ;23079000 (kHz)
POLB3;PO0102;163;bsc715497_bcf163_4080;7;PO0102>PO2529;-32.68 dBm;-120.00 dBm;-44.0 dBm;-43.23 dBm;23;Off;7442000 (kHz)
POLB3;PO0102;163;bsc715497_bcf163_4080;10;PO0102>PO0106_2;;;-36.3 dBm;;18;Off;23366000 (kHz)
POLB3;PO0102;163;bsc715497_bcf163_4080;2;PO0102>PO0100;-40.13 dBm;-120.00 dBm;-51.1 dBm;-50.59 dBm;6;ALCQ;23166500 (kHz)
POLB3;PO0102;163;bsc715497_bcf163_4080;5;PO0102>PO0104;-37.89 dBm;-120.00 dBm;-46.3 dBm;-45.32 dBm;10;ALCQ;23138500 (kHz)
POLB3;PO2603;380;bsc715497_bsf380_4080;3;PO2603>PO9016;-43.84 dBm;-120.00 dBm;-47.7 dBm;-47.26 dBm;20;ALCQ;14417000 (kHz)
POLB3;PO2603;380;bsc715497_bsf380_4080;2;PO2603>PO2501;-40.06 dBm;-120.00 dBm;-46.6 dBm;-47.05 dBm;20;ALCQ;14445000 (kHz)
POLB3;PO2506;539;bsc715497_bcf539_4080;2;PO2506>POTR14;-41.28 dBm;-120.00 dBm;-52.6 dBm;-52.95 dBm;14;ALCQ;14980500 (kHz)
POLB3;KH0744;187;bsc715497_bsf187_4080;2;KH0744>KH9054;-30.37 dBm;-120.00 dBm;-41.9 dBm;-41.77 dBm;23;Off;7442000 (kHz)
POLB3;PO2531;566;bsc715497_bcf566_4080;6;PO2531>SUTR22_2;-43.44 dBm;-120.00 dBm;-53.7 dBm;-55.62 dBm;23;Off;7435000 (kHz)
POLB3;PO2531;566;bsc715497_bcf566_4080;3;PO2531>PO2532;-39.16 dBm;-120.00 dBm;-50.8 dBm;-52.02 dBm;6;ALCQ;22123500 (kHz)
POLB3;PO2531;566;bsc715497_bcf566_4080;5;PO2531>SUTR22_1;-36.15 dBm;-120.00 dBm;-47.3 dBm;-52.11 dBm;23;Off;7435000 (kHz)
POLB3;PO0104;202;bsc715497_bcf202_4080;4;PO0104>PO0102;-35.29 dBm;-120.00 dBm;-44.7 dBm;-45.00 dBm;10;ALCQ;22130500 (kHz)
POLB3;PO0104;202;bsc715497_bcf202_4080;11;PO0104>PO0101;-37.07 dBm;-120.00 dBm;-45.4 dBm;-45.74 dBm;12;ALCQ;22022000 (kHz)
POLB3;PO2517;560;bsc715497_bcf560_4080;3;PO2517>PO6001;;;-104.1 dBm;;18;On;23019500 (kHz)
POLB3;PO2517;560;bsc715497_bcf560_4080;2;PO2517>PO2513;-41.58 dBm;-120.00 dBm;-52.1 dBm;-51.84 dBm;12;ALCQ;14896500 (kHz)
POLB3;PO9021;578;bsc715497_bcf578_4080;2;PO9021>POTR06;-43.21 dBm;-120.00 dBm;-53.8 dBm;-53.47 dBm;14;ALCQ;14896500 (kHz)
POLB3;PO9018;623;bsc715497_bsf623_4080;4;PO9018>PO9017;-35.72 dBm;-120.00 dBm;-47.1 dBm;-47.93 dBm;20;ALCQ;14935000 (kHz)
POLB3;PO9018;623;bsc715497_bsf623_4080;2;PO9018>PO0302;-30.48 dBm;-120.00 dBm;-53.1 dBm;-50.85 dBm;7;ALCQ;14924500 (kHz)
POLB3;PO9018;623;bsc715497_bsf623_4080;5;PO9018>PO0303;-35.13 dBm;-120.00 dBm;-47.2 dBm;-47.41 dBm;17;ALCQ;14907000 (kHz)
POLB3;PO0154;145;bsc715497_bcf145_4080;3;PO0154>PO0152;;;-51.8 dBm;;3;On;23152500 (kHz)
POLB3;PO0154;145;bsc715497_bcf145_4080;2;PO0154>PO0151;;;-51.0 dBm;;6;On;23138500 (kHz)
POLB3;PO0302;603;bsc715497_bsf603_4080;4;PO0302>PO9018;-39.77 dBm;-120.00 dBm;-52.3 dBm;-52.74 dBm;7;ALCQ;14434500 (kHz)
POLB3;PO0302;603;bsc715497_bsf603_4080;7;PO0302>KH0613;-43.11 dBm;-120.00 dBm;-53.2 dBm;-53.39 dBm;15;ALCQ;7725500 (kHz)
POLB3;PO0302;603;bsc715497_bsf603_4080;9;PO0302>PO0301;-98.61 dBm;-120.00 dBm;-99.2 dBm;-99.36 dBm;20;Off;14501000 (kHz)
POLB3;PO0302;603;bsc715497_bsf603_4080;5;PO0302>PO9019;-33.81 dBm;-120.00 dBm;-38.7 dBm;-37.67 dBm;18;Off;14417000 (kHz)
POLB3;PO0048;193;bsc715497_bcf193_4080;4;PO0048>PO0010;-37.65 dBm;-120.00 dBm;-45.1 dBm;-44.97 dBm;23;Off;7687000 (kHz)
POLB3;PO0048;193;bsc715497_bcf193_4080;2;PO0048>PO0301;-104.35 dBm;-120.00 dBm;-105.4 dBm;-105.34 dBm;20;Off;14434500 (kHz)
POLB3;PO9017;620;bsc715497_bsf620_4080;4;PO9017>PO9016;-34.15 dBm;-120.00 dBm;-45.3 dBm;-47.86 dBm;11;ALCQ;14445000 (kHz)
POLB3;PO9017;620;bsc715497_bsf620_4080;2;PO9017>PO0301;;;-104.8 dBm;;18;Off;23131500 (kHz)
POLB3;PO9017;620;bsc715497_bsf620_4080;5;PO9017>PO9018;-40.53 dBm;-120.00 dBm;-46.1 dBm;-47.31 dBm;20;ALCQ;14445000 (kHz)
POLB3;PO9006;85;bsc715497_bcf85_4080;6;PO9006>PO0151_2;-32.26 dBm;-120.00 dBm;-47.9 dBm;-48.18 dBm;10;ALCQ;14417000 (kHz)
POLB3;PO9006;85;bsc715497_bcf85_4080;8;PO9006>PO0159;-31.29 dBm;-120.00 dBm;-53.0 dBm;-50.72 dBm;9;ALCQ;7466500 (kHz)
POLB3;PO9006;85;bsc715497_bcf85_4080;4;PO9006>PO9003;-38.52 dBm;-120.00 dBm;-45.8 dBm;-50.00 dBm;23;ALCQ;7442000 (kHz)
POLB3;PO9006;85;bsc715497_bcf85_4080;2;PO9006>PO0151_1;-29.01 dBm;-120.00 dBm;-45.4 dBm;-45.32 dBm;20;ALCQ;14417000 (kHz)
POLB3;PO9006;85;bsc715497_bcf85_4080;5;PO9006>PO9003_2;-35.05 dBm;-120.00 dBm;-50.6 dBm;-53.41 dBm;23;ALCQ;7442000 (kHz)
POLB3;PO9007;238;bsc715497_bcf238_4080;6;PO9007>PO9009_1;-32.86 dBm;-120.00 dBm;-47.0 dBm;-46.65 dBm;20;ALCQ;14907000 (kHz)
POLB3;PO9007;238;bsc715497_bcf238_4080;8;PO9007>PO0151_1;-32.82 dBm;-120.00 dBm;-48.3 dBm;-47.65 dBm;19;ALCQ;14935000 (kHz)
POLB3;PO9007;238;bsc715497_bcf238_4080;11;PO9007>PO2602;-32.02 dBm;-120.00 dBm;-48.6 dBm;-50.37 dBm;21;ALCQ;7680000 (kHz)
POLB3;PO9007;238;bsc715497_bcf238_4080;3;PO9007>PO2529;-38.37 dBm;-120.00 dBm;-50.2 dBm;-51.64 dBm;8;ALCQ;14980500 (kHz)
POLB3;PO9007;238;bsc715497_bcf238_4080;7;PO9007>PO0151_2;-39.49 dBm;-120.00 dBm;-52.0 dBm;-51.44 dBm;20;ALCQ;14935000 (kHz)
POLB3;PO9007;238;bsc715497_bcf238_4080;10;PO9007>PO9005;-34.16 dBm;-120.00 dBm;-44.2 dBm;-53.13 dBm;23;Off;7704500 (kHz)
POLB3;PO9007;238;bsc715497_bcf238_4080;2;PO9007>PO9009_2;-39.57 dBm;-120.00 dBm;-50.7 dBm;-51.01 dBm;19;ALCQ;14907000 (kHz)
POLB3;KH0722;281;bsc715497_bsf281_4080;2;KH0722>KH9053;-39.90 dBm;-120.00 dBm;-50.1 dBm;-49.76 dBm;13;ALCQ;14445000 (kHz)
POLB3;PO0303;611;bsc715497_bsf611_4080;2;PO0303>PO9018;-39.81 dBm;-120.00 dBm;-45.4 dBm;-50.72 dBm;12;ALCQ;14417000 (kHz)
POLB3;PO2507;542;bsc715497_bcf542_4080;2;PO2507>POTR14;-38.19 dBm;-120.00 dBm;-45.0 dBm;-45.11 dBm;15;ALCQ;23198000 (kHz)
POLB3;KH9057;412;bsc715497_bsf412_4080;3;KH9057>KH0721;-41.61 dBm;-120.00 dBm;-54.1 dBm;-52.73 dBm;13;ALCQ;14427500 (kHz)
POLB3;KH9057;412;bsc715497_bsf412_4080;7;KH9057>KH9056;-39.60 dBm;-120.00 dBm;-44.5 dBm;-43.64 dBm;20;Off;14963000 (kHz)
POLB3;KH9057;412;bsc715497_bsf412_4080;2;KH9057>KH9058;-38.08 dBm;-120.00 dBm;-48.7 dBm;-48.99 dBm;16;ALCQ;14907000 (kHz)
POLB3;KH9057;412;bsc715497_bsf412_4080;5;KH9057>KH0719;-47.76 dBm;-120.00 dBm;-52.3 dBm;-52.90 dBm;17;ALCQ;14406500 (kHz)
